industrycode,description,employment,output,employeecompensation,proprietorincome,otherpropertytypeincome,taxonproductionandimports,county
429,Motion picture and video industries,27.219091,6046025,1008950.25,147460.953125,989476.625,539573,NY_037
430,Sound recording industries,1.1277755,333544.40625,8806.7705078125,5988.0126953125,61476.0703125,114272.77,NY_037
431,Radio and television broadcasting,8.4624548,3387447,453004.46875,1096228.75,-157607.265625,56472.02,NY_037
432,Cable and other subscription programming,0,0,0,0,0,0,NY_037
433,Wired telecommunications carriers,76.842041,32553658,3704880.25,85659.4140625,6609127.5,3072528,NY_037
434,Wireless telecommunications carriers (except satellite),0,0,0,0,0,0,NY_037
435,"Satellite, telecommunications resellers, and all other telecommunications",0,0,0,0,0,0,NY_037
436,"Data processing, hosting, and related services",5.3935809,1494310.25,53466.08984375,87601.6328125,65299.703125,52280.473,NY_037
437,"News syndicates, libraries, archives and all other information services",8.0242424,757271.9375,96038.4453125,27085.03125,71770.8828125,23935.914,NY_037
438,Internet publishing and broadcasting and web search portals,.75413948,630685.9375,59522.55859375,6499.5966796875,118859.8828125,11806.896,NY_037
439,Nondepository credit intermediation and related activities,69.272148,15994944,4518768.5,164093.9375,4840317,881914.63,NY_037
440,Securities and commodity contracts intermediation and brokerage,53.737347,10824165,3426692.75,272855.65625,-129489.375,293174,NY_037
441,Monetary authorities and depository credit intermediation,171.64809,85655936,9297779,51964.296875,47824004,2886473.3,NY_037
442,Other financial investment activities,305.08325,28926126,1916073.25,1296944.875,158277.28125,1116168.1,NY_037
443,Direct life insurance carriers,0,0,0,0,0,0,NY_037
444,"Insurance carriers, except direct life",25.922522,16155891,1609886.625,5282.97998046875,3793518.5,828212.38,NY_037
445,"Insurance agencies, brokerages, and related activities",155.09395,36104016,8922524,126587.078125,6182769.5,232016.92,NY_037
446,"Funds, trusts, and other financial vehicles",71.097534,24365218,2736660,119649.8125,2322318.5,268985.25,NY_037
447,Other real estate,462.3262,66145440,1892393.625,6366499.5,2898684.75,1738093.3,NY_037
448,Tenant-occupied housing,241.37479,43927656,1953836,2675614.5,21438420,8193461.5,NY_037
449,Owner-occupied dwellings,0,289533504,0,0,196234768,32919304,NY_037
450,Automotive equipment rental and leasing,5.4481525,1257359.625,178873.5625,127299.6640625,256588.484375,227570.73,NY_037
451,General and consumer goods rental except video tapes and discs,37.395309,4690992.5,1384089.375,714070.1875,126019.2265625,764644.25,NY_037
452,Video tape and disc rental,25.00498,3145639.75,995354.875,174349.234375,295747.3125,531877.13,NY_037
453,Commercial and industrial machinery and equipment rental and leasing,25.552864,7504506,1469513.875,490619.125,1811762.75,775919.19,NY_037
454,Lessors of nonfinancial intangible assets,1.8753022,1064091.625,0,203091.484375,0,119038.38,NY_037
455,Legal services,159.49463,21968600,1660016.75,3081805.5,1163218.125,5402422,NY_037
456,"Accounting, tax preparation, bookkeeping, and payroll services",179.66521,17625276,5570543.5,3541094.75,1145618.375,416640.19,NY_037
457,"Architectural, engineering, and related services",72.110664,9364040,1923019.75,1239798.875,172740.25,210982.36,NY_037
458,Specialized design services,45.931431,2636417,920985.5625,755940.6875,7782.650390625,212267.03,NY_037
459,Custom computer programming services,82.282791,8955772,3089098,888381.5625,448636.625,366562.13,NY_037
460,Computer systems design services,23.384922,1657479,237641.84375,455945.5625,7249.951171875,94930.938,NY_037
461,"Other computer related services, including facilities management",.29574248,69408.0078125,12964.9619140625,2818.626220703125,13998.189453125,2990.1057,NY_037
462,Management consulting services,106.63594,9416602,2378157.25,2032633.5,-110740.21875,212891.27,NY_037
463,Environmental and other technical consulting services,21.077639,1512131.375,240135.578125,618809.875,-72035.546875,39307.684,NY_037
464,Scientific research and development services,236.31508,54572676,17518334,141262.546875,5763761,1200015.9,NY_037
465,"Advertising, public relations, and related services",14.948482,1756795,209836.4375,288368.8125,53950.890625,71869.047,NY_037
466,Photographic services,25.889393,117159.0078125,338714.6875,509112.34375,-1797547.5,122575.15,NY_037
467,Veterinary services,81.201607,7599505.5,3173261.25,547971.6875,642824.6875,196439.53,NY_037
468,"Marketing research and all other miscellaneous professional, scientific, and technical services",0,0,0,0,0,0,NY_037
469,Management of companies and enterprises,183.32515,24177412,10994132,-479639.5,1116082.375,982258.81,NY_037
470,Office administrative services,189.44679,12408891,18467352,144535.609375,-13558517,252724.11,NY_037
471,Facilities support services,0,0,0,0,0,0,NY_037
472,Employment services,324.37991,33513272,13029330,520777.6875,7465968,731650.19,NY_037
473,Business support services,69.330971,3993713.5,1410487.25,657665.875,-240704.375,168299.5,NY_037
474,Travel arrangement and reservation services,88.537872,17022172,5170179.5,29035.3671875,1889221.75,429755.25,NY_037
475,Investigation and security services,15.491634,697421,249785.515625,127995.1328125,1412.368896484375,40596.578,NY_037
476,Services to buildings,184.16069,7361264,1049017.375,2411975.5,15436.94921875,550625.81,NY_037
477,Landscape and horticultural services,170.41417,9567593,3614323.5,1086781.75,120641.578125,703332.13,NY_037
478,Other support services,55.527798,6092835,2177903.75,100775.5390625,551960.9375,249152.38,NY_037
479,Waste management and remediation services,38.784775,7659198.5,2060672.5,5752.87548828125,1520726,463542.5,NY_037
480,Elementary and secondary schools,54.342804,1592657.875,973187.25,152822.546875,-159699,142383.5,NY_037
481,"Junior colleges, colleges, universities, and professional schools",65.817932,4417888.5,1612286.875,71996.375,530188.0625,361665.31,NY_037
482,Other educational services,85.67141,3429481.25,341120.09375,828091.4375,-59628.3203125,270657.22,NY_037
483,Offices of physicians,201.85416,29752422,12979729,1821209,2716576.75,384448.56,NY_037
484,Offices of dentists,139.50806,17887918,8475673,596420.25,2744731.75,156790.41,NY_037
485,Offices of other health practitioners,175.62056,11762161,5931422,2525965.75,-756823.375,218170.78,NY_037
486,Outpatient care centers,95.889908,10434809,4222510.5,173468.078125,160216.890625,133873.5,NY_037
487,Medical and diagnostic laboratories,7.4839125,1468824.625,481504.71875,121185.15625,317352.90625,15972.019,NY_037
488,Home health care services,168.99121,10983259,6379225.5,4411070,-2069308.5,104720.06,NY_037
489,Other ambulatory health care services,95.306572,9617212,4247496.5,699447.6875,501003.5,100490.93,NY_037
490,Hospitals,746.11511,126769144,54643028,236340.328125,6943369,3467795.3,NY_037
491,Nursing and community care facilities,638.76556,46816644,22355848,842518.25,336479.5,2221828,NY_037
492,"Residential mental retardation, mental health, substance abuse and other facilities",179.49539,9125715,4568173.5,195014.421875,25688.396484375,346948.38,NY_037
493,Individual and family services,318.18289,12093630,8329575.5,345770.875,-886094.8125,157435.36,NY_037
494,Child day care services,236.01256,9489564,4460795.5,1219659.125,936917.625,195719.61,NY_037
495,"Community food, housing, and other relief services, including rehabilitation services",229.82103,18963636,6875536,61930.140625,627267.25,253821.28,NY_037
496,Performing arts companies,19.881269,1597925.375,350399.3125,86088.28125,177681.40625,77456.453,NY_037
497,Commercial Sports Except Racing,26.922157,2260570.5,165072.75,776051.25,3766.4423828125,158826,NY_037
498,Racing and Track Operation,17.289108,1986813.75,43678.7578125,1046756.25,30378.25,85625.219,NY_037
499,"Independent artists, writers, and performers",0,0,0,0,0,0,NY_037
500,Promoters of performing arts and sports and agents for public figures,0,0,0,0,0,0,NY_037
501,"Museums, historical sites, zoos, and parks",3.0880668,189925.515625,60974.4921875,0,7587.734375,7267.0386,NY_037
502,Amusement parks and arcades,338.79816,26329436,7843872.5,-1287.108642578125,5575821,5788333.5,NY_037
503,Gambling industries (except casino hotels),38.277515,4621119.5,642969.125,112379.5390625,839008.3125,956017.81,NY_037
504,Other amusement and recreation industries,85.401627,4655377,2139281,-15966.8603515625,56561.796875,513187.53,NY_037
505,Fitness and recreational sports centers,26.153046,953050.1875,319960.84375,-5134.556640625,62540.3671875,130165.35,NY_037
506,Bowling centers,27.438364,1653637.5,599639.9375,-7904.60400390625,109800.0625,248456.17,NY_037
507,"Hotels and motels, including casino hotels",168.48529,17578854,4914397,-124715.1015625,2073761.25,3886751.3,NY_037
508,Other accommodations,71.274422,5717055,3121068.75,-156633.296875,788310.875,476253.66,NY_037
509,Full-service restaurants,958.68964,62265648,20967576,341345.59375,6865974,7782956.5,NY_037
510,Limited-service restaurants,952.21545,75382232,20056590,717691.75,7358354.5,9526053,NY_037
511,All other food and drinking places,420.00189,26329814,12056637,468542.78125,2409901.75,2765153,NY_037
512,"Automotive repair and maintenance, except car washes",337.22955,31126674,13752337,2613922.75,-1863668.125,6144536.5,NY_037
513,Car washes,161.50696,18723770,6444793.5,746819,1174381.375,4083448.5,NY_037
514,Electronic and precision equipment repair and maintenance,33.844463,4688456.5,1222896.5,431150.6875,507218.65625,466132.09,NY_037
515,Commercial and industrial machinery and equipment repair and maintenance,123.15117,16235401,6673786,1017356.1875,379076.15625,2108762.3,NY_037
516,Personal and household goods repair and maintenance,20.25634,286690.3125,597263.3125,119226.046875,-870132.5,155087.67,NY_037
517,Personal care services,237.44711,7217871.5,1754294.625,5038049,-1805842.5,523969.88,NY_037
518,Death care services,20.704035,1759211.75,686393.875,172000.421875,88171.2578125,165863.05,NY_037
519,Dry-cleaning and laundry services,82.699707,5099327.5,2835746.75,211496.71875,41452.83984375,503763.75,NY_037
520,Other personal services,93.09539,2672419,845754.6875,2049151.625,-1296073.875,241675.84,NY_037
521,Religious organizations,428.29562,33502476,17530354,258152.84375,-13085187,0,NY_037
522,"Grantmaking, giving, and social advocacy organizations",28.913315,4693578,785369.75,46630.9453125,1104800.75,290802.75,NY_037
523,Business and professional associations,7.2415056,1168349.375,371904.0625,12846.2021484375,140590.125,70454.906,NY_037
524,Labor and civic organizations,182.24098,15176923,2463748.5,58742.48046875,2411904.25,1087718.9,NY_037
525,Private households,83.792114,1368833.375,1368833.375,0,0,0,NY_037
526,Postal service,94.741959,8170923,7282391,0,8577.3623046875,0,NY_037
527,Federal electric utilities,0,0,0,0,0,0,NY_037
528,Other federal government enterprises,.82648045,210652.40625,81795.5859375,0,14733.1103515625,-15142.357,NY_037
529,State government passenger transit,0,0,0,0,0,0,NY_037
530,State government electric utilities,0,0,0,0,0,0,NY_037
531,Other state government enterprises,17.331697,5209518,2948697.75,0,721415.0625,-526334.56,NY_037
532,Local government passenger transit,124.68851,5042051.5,8546039,0,-16904426,-7637.5923,NY_037
533,Local government electric utilities,0,0,0,0,0,0,NY_037
534,Other local government enterprises,217.34564,36021976,9447323,0,8034997,-15858346,NY_037
535,* Not an industry (Used and secondhand goods),0,0,0,0,0,0,NY_037
536,* Not an industry (Scrap),0,0,0,0,0,0,NY_037
537,* Not an industry (Rest of world adjustment),0,0,0,0,0,0,NY_037
538,* Not an industry (Noncomparable foreign imports),0,0,0,0,0,0,NY_037
539,"* Employment and payroll of state govt, education",364.63354,28300466,25646038,0,2654429.25,0,NY_037
540,"* Employment and payroll of state govt, non-education",369.88211,46630304,42067412,0,4562889,0,NY_037
541,"* Employment and payroll of local govt, education",2480.4243,220109024,198230416,0,21878592,0,NY_037
542,"* Employment and payroll of local govt, non-education",1006.9763,72783928,65428484,0,7355452,0,NY_037
543,"* Employment and payroll of federal govt, military",94.700027,7375254,3237897.25,0,4137356.75,0,NY_037
544,"* Employment and payroll of federal govt, non-military",468.8205,82229728,51470392,0,30759336,0,NY_037
1,Oilseed farming,.21218881,43267.59375,63.10537719726563,19577.640625,21361.873046875,-569.94598,NY_035
2,Grain farming,7.2478786,756547.4375,31978.361328125,105008.4375,321008.6875,-10245.481,NY_035
3,Vegetable and melon farming,3.8467274,254202.875,25238.3046875,16763.94921875,94146.078125,94.82502,NY_035
4,Fruit farming,6.6089211,323985.4375,34100.85546875,16734.171875,148054.3125,157.26375,NY_035
5,Tree nut farming,.093479186,2652.01416015625,876.2393188476563,116.0730209350586,1537.492553710938,2.1602795,NY_035
6,"Greenhouse, nursery, and floriculture production",12.07889,941346.875,157910.890625,27310.7109375,430287.78125,168.55298,NY_035
7,Tobacco farming,0,0,0,0,0,0,NY_035
8,Cotton farming,0,0,0,0,0,0,NY_035
9,Sugarcane and sugar beet farming,0,0,0,0,0,0,NY_035
10,All other crop farming,159.24181,1607976.375,324159.875,87025.984375,668138.25,-22973.518,NY_035
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",17.063751,746068.375,7139.08544921875,63470.33203125,222158.78125,25881.824,NY_035
12,Dairy cattle and milk production,19.273663,4442162.5,122996.859375,137414.984375,590328.75,110539.43,NY_035
13,Poultry and egg production,1.2897849,365885.21875,12811.794921875,2853.7939453125,29810.865234375,1964.1624,NY_035
14,"Animal production, except cattle and poultry and eggs",18.359741,914231.875,50207.67578125,201871.421875,576040.125,48791.602,NY_035
15,"Forestry, forest products, and timber tract production",1.7013106,179819.875,134698.546875,0,11480.9658203125,451.99088,NY_035
16,Commercial logging,32.466164,3649094.5,1692089.375,736470.625,85344.84375,47407.645,NY_035
17,Commercial fishing,0,0,0,0,0,0,NY_035
18,Commercial hunting and trapping,1.0133227,64008.890625,0,43232.2109375,0,5790.2334,NY_035
19,Support activities for agriculture and forestry,19.924417,233716.828125,14755.91796875,38375.53515625,-3012.27099609375,33712.16,NY_035
20,Oil and gas extraction,3.2280757,2584613.25,0,2441309.5,390.3243408203125,14073.115,NY_035
21,Coal mining,0,0,0,0,0,0,NY_035
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0,NY_035
23,Iron ore mining,0,0,0,0,0,0,NY_035
24,Gold ore mining,0,0,0,0,0,0,NY_035
25,Silver ore mining,0,0,0,0,0,0,NY_035
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0,NY_035
27,Other metal ore mining,0,0,0,0,0,0,NY_035
28,Stone mining and quarrying,0,0,0,0,0,0,NY_035
29,Sand and gravel mining,22.220234,3796534.25,1040597.3125,430897.71875,227084.859375,251420.97,NY_035
30,"Other clay, ceramic, refractory minerals mining",0,0,0,0,0,0,NY_035
31,"Potash, soda, and borate mineral mining",0,0,0,0,0,0,NY_035
32,Phosphate rock mining,0,0,0,0,0,0,NY_035
33,Other chemical and fertilizer mineral mining,0,0,0,0,0,0,NY_035
34,Other nonmetallic minerals,0,0,0,0,0,0,NY_035
35,Drilling oil and gas wells,1.014116,329353.46875,0,208553.75,0,8647.0791,NY_035
36,Support activities for oil and gas operations,.34706137,263907,0,247976.890625,18.33969306945801,2734.7598,NY_035
37,Metal mining services,.34707206,279033.03125,0,263497.6875,37.36761093139648,1583.7069,NY_035
38,Other nonmetallic minerals services,.3470723,284354.09375,0,268480.46875,30.65660667419434,1655.8905,NY_035
39,Electric power generation - Hydroelectric,0,0,0,0,0,0,NY_035
40,Electric power generation - Fossil fuel,65.313141,72315184,2497576,345554.875,3960728.25,11265282,NY_035
41,Electric power generation - Nuclear,0,0,0,0,0,0,NY_035
42,Electric power generation - Solar,0,0,0,0,0,0,NY_035
43,Electric power generation - Wind,0,0,0,0,0,0,NY_035
44,Electric power generation - Geothermal,0,0,0,0,0,0,NY_035
45,Electric power generation - Biomass,0,0,0,0,0,0,NY_035
46,Electric power generation - All other,0,0,0,0,0,0,NY_035
47,Electric power transmission and distribution,107.92258,130818224,11159922,415436.15625,16994284,17643140,NY_035
48,Natural gas distribution,0,0,0,0,0,0,NY_035
49,"Water, sewage and other systems",12.204178,2817904,539410.1875,151305.515625,409678.21875,320941.28,NY_035
50,Construction of new health care structures,31.639647,4165828.75,752785.25,1013663.3125,403818.84375,47692.801,NY_035
51,Construction of new manufacturing structures,48.791595,6495360,1077507,1597749.875,314775.5625,67840.438,NY_035
52,Construction of new power and communication structures,67.995163,10233753,1508243.5,2329873,1301732.75,173411.27,NY_035
53,Construction of new educational and vocational structures,92.890999,12197487,3927175.25,2125184.5,1384676.625,105033.16,NY_035
54,Construction of new highways and streets,65.344521,11736747,1900959.75,1971040.25,1486713.125,102641.13,NY_035
55,"Construction of new commercial structures, including farm structures",121.54604,14148737,2586007.25,3955947.25,550003.4375,226166.38,NY_035
56,Construction of other new nonresidential structures,155.00258,13780123,3651654.75,5094105.5,-2197038.5,149869.13,NY_035
57,Construction of new single-family residential structures,184.30658,24100510,3707057.75,6440524,2344414.5,688864.94,NY_035
58,Construction of new multifamily residential structures,57.235847,5318774,1157654.875,2010899.25,670252.625,119296.41,NY_035
59,Construction of other new residential structures,132.16466,23868826,3030166.5,4463265.5,1737217.625,383600.81,NY_035
60,Maintenance and repair construction of nonresidential structures,88.220329,16054245,1779841.5,3076972.5,837262.1875,250810.06,NY_035
61,Maintenance and repair construction of residential structures,43.242844,8435403,927888.25,1534943.875,563238.3125,238686.42,NY_035
62,"Maintenance and repair construction of highways, streets, bridges, and tunnels",32.116432,3234352.25,641028.6875,1099036.5,-329711.59375,54463.648,NY_035
63,Dog and cat food manufacturing,0,0,0,0,0,0,NY_035
64,Other animal food manufacturing,2.4665568,2445237.75,73858.5859375,3170.332763671875,27973.703125,140960.25,NY_035
65,Flour milling,0,0,0,0,0,0,NY_035
66,Rice milling,0,0,0,0,0,0,NY_035
67,Malt manufacturing,0,0,0,0,0,0,NY_035
68,Wet corn milling,0,0,0,0,0,0,NY_035
69,Soybean and other oilseed processing,0,0,0,0,0,0,NY_035
70,Fats and oils refining and blending,0,0,0,0,0,0,NY_035
71,Breakfast cereal manufacturing,0,0,0,0,0,0,NY_035
72,Beet sugar manufacturing,0,0,0,0,0,0,NY_035
73,Sugar cane mills and refining,0,0,0,0,0,0,NY_035
74,Nonchocolate confectionery manufacturing,0,0,0,0,0,0,NY_035
75,Chocolate and confectionery manufacturing from cacao beans,0,0,0,0,0,0,NY_035
76,Confectionery manufacturing from purchased chocolate,0,0,0,0,0,0,NY_035
77,"Frozen fruits, juices and vegetables manufacturing",0,0,0,0,0,0,NY_035
78,Frozen specialties manufacturing,0,0,0,0,0,0,NY_035
79,Canned fruits and vegetables manufacturing,0,0,0,0,0,0,NY_035
80,Canned specialties,38.703419,30451144,3229429.25,0,723716.25,637006.69,NY_035
81,Dehydrated food products manufacturing,0,0,0,0,0,0,NY_035
82,Cheese manufacturing,81.824722,72801624,4636923.5,0,291938.875,1773967.4,NY_035
83,"Dry, condensed, and evaporated dairy product manufacturing",0,0,0,0,0,0,NY_035
84,Fluid milk manufacturing,311.80298,227062416,26873772,0,2748632,6413062.5,NY_035
85,Creamery butter manufacturing,0,0,0,0,0,0,NY_035
86,Ice cream and frozen dessert manufacturing,23.82546,9361234,996020.625,0,88872.34375,304880.94,NY_035
87,Frozen cakes and other pastries manufacturing,25.626627,2437402.5,664053.75,342520.59375,100841.578125,304126.63,NY_035
88,Poultry processing,0,0,0,0,0,0,NY_035
89,"Animal, except poultry, slaughtering",.98759294,641611.4375,25299.591796875,1476.398681640625,4924.52197265625,14303.519,NY_035
90,Meat processed from carcasses,7.354836,3796811.5,374286.46875,1468.343383789063,20787.9921875,89838.367,NY_035
91,Rendering and meat byproduct processing,1.0069382,341708,25319.3359375,1545.058471679688,6646.95849609375,6527.3247,NY_035
92,Seafood product preparation and packaging,0,0,0,0,0,0,NY_035
93,"Bread and bakery product, except frozen, manufacturing",54.198845,7287988.5,1875317,341973.25,168342.671875,381813,NY_035
94,Cookie and cracker manufacturing,0,0,0,0,0,0,NY_035
95,"Dry pasta, mixes, and dough manufacturing",0,0,0,0,0,0,NY_035
96,Tortilla manufacturing,0,0,0,0,0,0,NY_035
97,Roasted nuts and peanut butter manufacturing,1.7608229,773602.25,140868.484375,0,24980.0234375,13738.875,NY_035
98,Other snack food manufacturing,1.7913436,877215.875,145536.75,0,20494.4375,20663.678,NY_035
99,Coffee and tea manufacturing,0,0,0,0,0,0,NY_035
100,Flavoring syrup and concentrate manufacturing,0,0,0,0,0,0,NY_035
101,"Mayonnaise, dressing, and sauce manufacturing",0,0,0,0,0,0,NY_035
102,Spice and extract manufacturing,0,0,0,0,0,0,NY_035
103,All other food manufacturing,0,0,0,0,0,0,NY_035
104,Bottled and canned soft drinks & water,9.0244465,6162891.5,479319.125,11406.0283203125,78949.359375,259631.94,NY_035
105,Manufactured ice,0,0,0,0,0,0,NY_035
106,Breweries,0,0,0,0,0,0,NY_035
107,Wineries,9.1980152,2929784.75,262080.015625,22499.88671875,27479.55859375,393122,NY_035
108,Distilleries,0,0,0,0,0,0,NY_035
109,Tobacco product manufacturing,0,0,0,0,0,0,NY_035
110,"Fiber, yarn, and thread mills",0,0,0,0,0,0,NY_035
111,Broadwoven fabric mills,0,0,0,0,0,0,NY_035
112,Narrow fabric mills and schiffli machine embroidery,0,0,0,0,0,0,NY_035
113,Nonwoven fabric mills,46.245537,18937218,1877664.625,0,1444054.75,405916.34,NY_035
114,Knit fabric mills,28.01622,5820530,1060251.625,0,310766.8125,123359.16,NY_035
115,Textile and fabric finishing mills,23.438669,6102779,1202642.125,0,294122.5625,108762.97,NY_035
116,Fabric coating mills,0,0,0,0,0,0,NY_035
117,Carpet and rug mills,0,0,0,0,0,0,NY_035
118,Curtain and linen mills,0,0,0,0,0,0,NY_035
119,Textile bag and canvas mills,83.26445,13633969,3585991.25,0,804603.6875,261426.06,NY_035
120,"Rope, cordage, twine, tire cord and tire fabric mills",0,0,0,0,0,0,NY_035
121,Other textile product mills,19.77858,2928999,868069.5,0,165249.3125,55637.871,NY_035
122,Hosiery and sock mills,.11969428,12811.4072265625,2407.310302734375,0,665.785888671875,3337.7488,NY_035
123,Other apparel knitting mills,8.2491894,959592.4375,330159.46875,0,70779.96875,62127.414,NY_035
124,Cut and sew apparel contractors,.11938362,5932.720703125,2403.717529296875,0,56.70844650268555,390.37247,NY_035
125,Mens and boys cut and sew apparel manufacturing,.11940902,14879.0693359375,2403.804931640625,0,704.7926025390625,987.15863,NY_035
126,Womens and girls cut and sew apparel manufacturing,.11937572,22518.759765625,2403.563720703125,0,1226.644897460938,968.48987,NY_035
127,Other cut and sew apparel manufacturing,7.7882352,956197.6875,272924.1875,0,72723.8671875,39203.668,NY_035
128,Apparel accessories and other apparel manufacturing,19.964661,2010299,466165.03125,0,117203.8515625,106166.77,NY_035
129,Leather and hide tanning and finishing,308.15704,109552512,18414048,0,12675777,2012930.6,NY_035
130,Footwear manufacturing,10.502745,1739066.5,410245.03125,0,43575.171875,38065.559,NY_035
131,Other leather and allied product manufacturing,0,0,0,0,0,0,NY_035
132,Sawmills,1.5637866,427626.625,32288.357421875,69642.0234375,5480.0166015625,5732.4741,NY_035
133,Wood preservation,0,0,0,0,0,0,NY_035
134,Veneer and plywood manufacturing,0,0,0,0,0,0,NY_035
135,Engineered wood member and truss manufacturing,0,0,0,0,0,0,NY_035
136,Reconstituted wood product manufacturing,0,0,0,0,0,0,NY_035
137,Wood windows and door manufacturing,0,0,0,0,0,0,NY_035
138,"Cut stock, resawing lumber, and planing",0,0,0,0,0,0,NY_035
139,"Other millwork, including flooring",0,0,0,0,0,0,NY_035
140,Wood container and pallet manufacturing,13.912469,1924754.875,462876.78125,44388.44140625,37170.859375,27312.119,NY_035
141,Manufactured home (mobile home) manufacturing,0,0,0,0,0,0,NY_035
142,Prefabricated wood building manufacturing,0,0,0,0,0,0,NY_035
143,All other miscellaneous wood product manufacturing,2.222013,331816.28125,49725.61328125,22901.65625,5991.35498046875,5062.3618,NY_035
144,Pulp mills,0,0,0,0,0,0,NY_035
145,Paper mills,0,0,0,0,0,0,NY_035
146,Paperboard mills,0,0,0,0,0,0,NY_035
147,Paperboard container manufacturing,1.1311762,1185497.625,0,754976.375,0,8726.166,NY_035
148,Paper bag and coated and treated paper manufacturing,0,0,0,0,0,0,NY_035
149,Stationery product manufacturing,0,0,0,0,0,0,NY_035
150,Sanitary paper product manufacturing,0,0,0,0,0,0,NY_035
151,All other converted paper product manufacturing,0,0,0,0,0,0,NY_035
152,Printing,12.396606,1755017.375,447920.25,-1562.2724609375,196123.15625,37640.465,NY_035
153,Support activities for printing,0,0,0,0,0,0,NY_035
154,Petroleum refineries,0,0,0,0,0,0,NY_035
155,Asphalt paving mixture and block manufacturing,.82969189,667086.9375,0,132323.234375,0,9383.6211,NY_035
156,Asphalt shingle and coating materials manufacturing,0,0,0,0,0,0,NY_035
157,Petroleum lubricating oil and grease manufacturing,0,0,0,0,0,0,NY_035
158,All other petroleum and coal products manufacturing,0,0,0,0,0,0,NY_035
159,Petrochemical manufacturing,0,0,0,0,0,0,NY_035
160,Industrial gas manufacturing,0,0,0,0,0,0,NY_035
161,Synthetic dye and pigment manufacturing,0,0,0,0,0,0,NY_035
162,Other basic inorganic chemical manufacturing,0,0,0,0,0,0,NY_035
163,Other basic organic chemical manufacturing,0,0,0,0,0,0,NY_035
164,Plastics material and resin manufacturing,0,0,0,0,0,0,NY_035
165,Synthetic rubber manufacturing,0,0,0,0,0,0,NY_035
166,Artificial and synthetic fibers and filaments manufacturing,0,0,0,0,0,0,NY_035
167,Nitrogenous fertilizer manufacturing,0,0,0,0,0,0,NY_035
168,Phosphatic fertilizer manufacturing,0,0,0,0,0,0,NY_035
169,Fertilizer mixing,0,0,0,0,0,0,NY_035
170,Pesticide and other agricultural chemical manufacturing,0,0,0,0,0,0,NY_035
171,Medicinal and botanical manufacturing,0,0,0,0,0,0,NY_035
172,Pharmaceutical preparation manufacturing,0,0,0,0,0,0,NY_035
173,In-vitro diagnostic substance manufacturing,0,0,0,0,0,0,NY_035
174,Biological product (except diagnostic) manufacturing,0,0,0,0,0,0,NY_035
175,Paint and coating manufacturing,0,0,0,0,0,0,NY_035
176,Adhesive manufacturing,69.699158,41955656,4827254.5,0,3519935.25,639361,NY_035
177,Soap and other detergent manufacturing,0,0,0,0,0,0,NY_035
178,Polish and other sanitation good manufacturing,0,0,0,0,0,0,NY_035
179,Surface active agent manufacturing,0,0,0,0,0,0,NY_035
180,Toilet preparation manufacturing,0,0,0,0,0,0,NY_035
181,Printing ink manufacturing,0,0,0,0,0,0,NY_035
182,Explosives manufacturing,0,0,0,0,0,0,NY_035
183,Custom compounding of purchased resins,0,0,0,0,0,0,NY_035
184,Photographic film and chemical manufacturing,0,0,0,0,0,0,NY_035
185,Other miscellaneous chemical product manufacturing,0,0,0,0,0,0,NY_035
186,Plastics packaging materials and unlaminated film and sheet manufacturing,0,0,0,0,0,0,NY_035
187,Unlaminated plastics profile shape manufacturing,0,0,0,0,0,0,NY_035
188,Plastics pipe and pipe fitting manufacturing,0,0,0,0,0,0,NY_035
189,"Laminated plastics plate, sheet (except packaging), and shape manufacturing",0,0,0,0,0,0,NY_035
190,Polystyrene foam product manufacturing,0,0,0,0,0,0,NY_035
191,Urethane and other foam product (except polystyrene) manufacturing,22.746168,8992734,1162190.75,0,1648826.125,132136.41,NY_035
192,Plastics bottle manufacturing,0,0,0,0,0,0,NY_035
193,Other plastics product manufacturing,42.345951,12090687,1845854,0,2058452.875,176978.88,NY_035
194,Tire manufacturing,0,0,0,0,0,0,NY_035
195,Rubber and plastics hoses and belting manufacturing,0,0,0,0,0,0,NY_035
196,Other rubber product manufacturing,0,0,0,0,0,0,NY_035
197,"Pottery, ceramics, and plumbing fixture manufacturing",0,0,0,0,0,0,NY_035
198,"Brick, tile, and other structural clay product manufacturing",0,0,0,0,0,0,NY_035
199,Flat glass manufacturing,0,0,0,0,0,0,NY_035
200,Other pressed and blown glass and glassware manufacturing,0,0,0,0,0,0,NY_035
201,Glass container manufacturing,0,0,0,0,0,0,NY_035
202,Glass product manufacturing made of purchased glass,231.80476,60025580,11562541,234429.5,11665115,1058768.3,NY_035
203,Cement manufacturing,0,0,0,0,0,0,NY_035
204,Ready-mix concrete manufacturing,25.283962,9822654,1188471.875,24974.5234375,1314491,190066.95,NY_035
205,Concrete block and brick manufacturing,0,0,0,0,0,0,NY_035
206,Concrete pipe manufacturing,0,0,0,0,0,0,NY_035
207,Other concrete product manufacturing,0,0,0,0,0,0,NY_035
208,Lime manufacturing,0,0,0,0,0,0,NY_035
209,Gypsum product manufacturing,0,0,0,0,0,0,NY_035
210,Abrasive product manufacturing,0,0,0,0,0,0,NY_035
